EXTERNAL/TSAI:  VERSION OF 8/8/96

RUNPLAN for CLAS hadronization experiment                               
 inclusive:                                                             
                                                                        
CLAS Carbon                                                             
                                                                        

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  6, 12);   avgA =  12.000; amuM= 12.002; avgM= 11.180
 targ= ordina; ttarg(rl)=0.00601; twall=0.00129; tbeam=0.00264; tspec=0.00000
         Nseg  =   2
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 1
   6.211  0.431  5.51    0.58   -5.68    0.38    0.00   -5.30 1.363E+02

  10.540 13.902  3.69    0.50   -3.94    0.30    0.00   -3.64  0.810
   5.973  0.430  5.76    0.57   -5.19    0.36    0.00   -4.83 1.087E+02

  10.540 14.590  3.89    0.50   -3.50    0.29    0.00   -3.21  0.802
   5.723  0.430  6.03    0.57   -4.66    0.34    0.00   -4.32 8.623E+01

  10.540 15.347  4.10    0.51   -3.01    0.28    0.00   -2.73  0.795
   5.459  0.430  6.31    0.58   -4.09    0.33    0.00   -3.76 6.804E+01

  10.540 16.185  4.33    0.53   -2.48    0.27    0.00   -2.21  0.789
   5.180  0.430  6.61    0.61   -3.47    0.33    0.00   -3.15 5.336E+01

  10.540 17.121  4.57    0.57   -1.92    0.28    0.00   -1.64  0.782
   4.887  0.430  6.92    0.64   -2.81    0.33    0.00   -2.48 4.152E+01

  10.540 18.177  4.81    0.62   -1.29    0.29    0.00   -1.00  0.776
   4.577  0.430  7.26    0.70   -2.07    0.34    0.00   -1.73 3.205E+01

  10.540 19.383  5.08    0.69   -0.60    0.31    0.00   -0.29  0.773
   4.250  0.430  7.61    0.77   -1.26    0.36    0.00   -0.90 2.450E+01

  10.540 20.781  5.36    0.79    0.17    0.34    0.00    0.51  0.769
   3.905  0.430  7.98    0.88   -0.35    0.41    0.00    0.06 1.852E+01

  10.540 22.431  5.65    0.93    1.05    0.40    0.00    1.44  0.769
   3.542  0.430  8.36    1.05    0.68    0.47    0.00    1.16 1.379E+01

  10.540 24.424  5.96    1.15    2.08    0.49    0.00    2.58  0.770
   3.158  0.430  8.78    1.29    1.91    0.59    0.00    2.50 1.010E+01

  10.540 26.906  6.28    1.48    3.34    0.66    0.00    4.01  0.776
   2.754  0.430  9.21    1.67    3.40    0.80    0.00    4.20 7.222E+00

  10.540 30.129  6.63    2.05    4.98    1.01    0.00    5.98  0.785
   2.327  0.430  9.67    2.33    5.34    1.20    0.00    6.55 5.009E+00

  10.540 34.578  6.99    3.13    7.34    1.78    0.00    9.12  0.800
   1.877  0.430 10.15    3.62    8.15    2.13    0.00   10.28 3.314E+00

  10.540 41.352  7.37    5.63   11.33    3.97    0.00   15.30  0.817
   1.403  0.430 10.65    6.72   12.89    4.74    0.00   17.63 2.030E+00

  10.540 53.759  7.77   14.03   21.46   12.40    0.00   33.86  0.785
   0.902  0.430 11.19   17.53   24.84   14.83    0.00   39.67 1.074E+00

  10.540 92.230  8.21   74.89   76.82   80.35    0.05  157.23  0.668
   0.375  0.431 11.74  100.50  126.10  115.01    0.07  241.17 3.651E-01

  10.540  5.857  1.03    3.13  -13.18    4.05    0.00   -9.13  1.300
   9.331  0.453  2.12    3.64  -15.75    4.47    0.00  -11.28 1.213E+04

  10.540  6.036  1.08    2.87  -12.91    3.62    0.00   -9.29  1.267
   9.264  0.452  2.19    3.34  -15.46    4.01    0.00  -11.45 1.022E+04

  10.540  6.223  1.14    2.63  -12.69    3.23    0.00   -9.46  1.237
   9.194  0.452  2.26    3.06  -15.22    3.59    0.00  -11.63 8.622E+03

  10.540  6.417  1.20    2.40  -12.37    2.87    0.00   -9.50  1.208
   9.120  0.452  2.34    2.79  -14.89    3.20    0.00  -11.69 7.269E+03

  10.540  6.619  1.27    2.17  -12.15    2.55    0.00   -9.60  1.181
   9.042  0.452  2.42    2.53  -14.64    2.86    0.00  -11.78 6.126E+03

  10.540  6.830  1.34    1.98  -11.86    2.26    0.00   -9.60  1.154
   8.959  0.452  2.51    2.31  -14.32    2.54    0.00  -11.78 5.154E+03

  10.540  7.049  1.41    1.80  -11.52    2.01    0.00   -9.52  1.129
   8.872  0.452  2.60    2.10  -13.95    2.26    0.00  -11.68 4.322E+03

  10.540  7.277  1.49    1.64  -11.20    1.79    0.00   -9.41  1.106
   8.781  0.452  2.69    1.91  -13.58    2.02    0.00  -11.56 3.610E+03

  10.540  7.515  1.57    1.50  -10.80    1.59    0.00   -9.21  1.083
   8.684  0.451  2.79    1.75  -13.13    1.81    0.00  -11.32 3.004E+03

  10.540  7.764  1.66    1.37  -10.42    1.42    0.00   -9.00  1.061
   8.582  0.451  2.90    1.60  -12.70    1.62    0.00  -11.08 2.489E+03

  10.540  8.025  1.75    1.25  -10.03    1.27    0.00   -8.76  1.040
   8.474  0.451  3.01    1.46  -12.25    1.45    0.00  -10.80 2.055E+03

  10.540  8.297  1.84    1.15   -9.62    1.14    0.00   -8.48  1.020
   8.361  0.451  3.12    1.34  -11.78    1.30    0.00  -10.48 1.690E+03

  10.540  8.584  1.95    1.05   -9.23    1.02    0.00   -8.21  1.001
   8.241  0.451  3.25    1.23  -11.32    1.17    0.00  -10.15 1.387E+03

  10.540  8.884  2.05    0.97   -8.83    0.91    0.00   -7.92  0.983
   8.115  0.451  3.38    1.13  -10.87    1.05    0.00   -9.82 1.135E+03

  10.540  9.201  2.16    0.89   -8.44    0.82    0.00   -7.62  0.966
   7.982  0.451  3.52    1.04  -10.42    0.95    0.00   -9.47 9.265E+02

  10.540  9.534  2.28    0.82   -8.07    0.73    0.00   -7.34  0.949
   7.842  0.451  3.66    0.96   -9.99    0.85    0.00   -9.14 7.551E+02

  10.540  9.886  2.41    0.76   -7.69    0.66    0.00   -7.04  0.932
   7.693  0.451  3.81    0.89   -9.56    0.77    0.00   -8.79 6.147E+02

  10.540 10.259  2.54    0.70   -7.35    0.59    0.00   -6.76  0.917
   7.537  0.451  3.98    0.82   -9.16    0.69    0.00   -8.47 4.994E+02

  10.540 10.654  2.68    0.65   -7.01    0.53    0.00   -6.47  0.902
   7.373  0.451  4.14    0.76   -8.76    0.62    0.00   -8.13 4.050E+02

  10.540 11.074  2.83    0.61   -6.68    0.48    0.00   -6.20  0.887
   7.199  0.451  4.32    0.71   -8.37    0.56    0.00   -7.81 3.281E+02

  10.540 11.522  2.98    0.57   -6.34    0.43    0.00   -5.90  0.873
   7.016  0.451  4.51    0.67   -7.98    0.51    0.00   -7.46 2.652E+02

  10.540 12.002  3.14    0.54   -5.99    0.39    0.00   -5.59  0.860
   6.822  0.451  4.71    0.63   -7.57    0.47    0.00   -7.10 2.141E+02

  10.540 12.516  3.32    0.52   -5.63    0.36    0.00   -5.27  0.847
   6.618  0.450  4.92    0.60   -7.15    0.43    0.00   -6.72 1.723E+02

  10.540 13.070  3.50    0.50   -5.26    0.33    0.00   -4.93  0.835
   6.403  0.450  5.15    0.58   -6.72    0.39    0.00   -6.32 1.383E+02

  10.540 13.670  3.69    0.48   -4.87    0.31    0.00   -4.56  0.824
   6.176  0.450  5.38    0.56   -6.26    0.37    0.00   -5.90 1.106E+02

  10.540 14.323  3.89    0.48   -4.46    0.29    0.00   -4.17  0.813
   5.937  0.450  5.63    0.55   -5.78    0.34    0.00   -5.44 8.805E+01

  10.540 15.036  4.10    0.48   -4.02    0.27    0.00   -3.74  0.803
   5.685  0.450  5.89    0.55   -5.26    0.33    0.00   -4.93 6.976E+01

  10.540 15.822  4.33    0.49   -3.54    0.26    0.00   -3.27  0.793
   5.419  0.450  6.16    0.56   -4.70    0.31    0.00   -4.39 5.497E+01

  10.540 16.693  4.56    0.51   -3.02    0.26    0.00   -2.76  0.785
   5.138  0.450  6.45    0.58   -4.09    0.31    0.00   -3.78 4.305E+01

  10.540 17.668  4.81    0.55   -2.45    0.26    0.00   -2.19  0.778
   4.842  0.450  6.76    0.62   -3.43    0.31    0.00   -3.12 3.346E+01

  10.540 18.769  5.08    0.60   -1.84    0.27    0.00   -1.57  0.772
   4.530  0.450  7.08    0.67   -2.71    0.32    0.00   -2.38 2.578E+01

  10.540 20.030  5.36    0.67   -1.15    0.29    0.00   -0.86  0.767
   4.200  0.450  7.42    0.75   -1.89    0.34    0.00   -1.55 1.968E+01

  10.540 21.495  5.65    0.76   -0.38    0.32    0.00   -0.06  0.764
   3.853  0.450  7.78    0.85   -0.99    0.38    0.00   -0.61 1.483E+01

  10.540 23.229  5.96    0.91    0.50    0.37    0.00    0.87  0.763
   3.487  0.450  8.16    1.01    0.04    0.45    0.00    0.49 1.101E+01

  10.540 25.332  6.28    1.12    1.54    0.47    0.00    2.01  0.765
   3.100  0.450  8.56    1.26    1.27    0.56    0.00    1.83 8.035E+00

  10.540 27.966  6.63    1.46    2.81    0.64    0.00    3.45  0.771
   2.693  0.450  8.98    1.64    2.78    0.77    0.00    3.54 5.716E+00

  10.540 31.413  6.99    2.04    4.48    0.99    0.00    5.47  0.782
   2.263  0.450  9.42    2.32    4.75    1.18    0.00    5.93 3.935E+00

  10.540 36.228  7.37    3.18    6.89    1.81    0.00    8.70  0.799
   1.809  0.450  9.89    3.68    7.62    2.16    0.00    9.78 2.580E+00

  10.540 43.711  7.78    5.96   11.10    4.30    0.00   15.41  0.823
   1.331  0.450 10.38    7.12   12.60    5.15    0.00   17.75 1.555E+00

  10.540 58.043  8.21   16.15   22.69   14.90    0.00   37.59  0.789
   0.827  0.450 10.90   20.31   26.16   17.78    0.00   43.94 7.913E-01

  10.540113.138  8.66  111.75  102.15  124.91    0.11  227.16  0.652
   0.295  0.451 11.44  153.16  128.77  156.04    0.15  284.96 2.313E-01

  10.540  5.840  1.03    3.41  -14.36    4.96    0.00   -9.40  1.463
   9.382  0.472  2.03    3.95  -16.98    5.39    0.00  -11.60 1.212E+04

  10.540  6.019  1.08    3.14  -14.08    4.46    0.00   -9.62  1.427
   9.319  0.473  2.09    3.65  -16.69    4.86    0.00  -11.83 1.016E+04

  10.540  6.204  1.14    2.88  -13.69    3.97    0.00   -9.72  1.387
   9.251  0.472  2.16    3.35  -16.29    4.35    0.00  -11.94 8.544E+03

  10.540  6.396  1.20    2.64  -13.41    3.54    0.00   -9.87  1.354
   9.181  0.472  2.23    3.06  -15.99    3.89    0.00  -12.10 7.185E+03

  10.540  6.596  1.27    2.40  -13.10    3.14    0.00   -9.96  1.319
   9.106  0.472  2.30    2.79  -15.66    3.46    0.00  -12.20 6.048E+03

  10.540  6.804  1.34    2.18  -12.77    2.78    0.00   -9.99  1.285
   9.027  0.472  2.38    2.54  -15.31    3.08    0.00  -12.24 5.086E+03

  10.540  7.020  1.41    1.98  -12.47    2.46    0.00  -10.01  1.254
   8.944  0.472  2.46    2.31  -14.98    2.73    0.00  -12.25 4.270E+03

  10.540  7.246  1.49    1.80  -12.16    2.17    0.00   -9.99  1.223
   8.856  0.472  2.55    2.09  -14.63    2.42    0.00  -12.21 3.576E+03

  10.540  7.481  1.57    1.63  -11.79    1.92    0.00   -9.87  1.193
   8.763  0.472  2.64    1.90  -14.23    2.15    0.00  -12.08 2.984E+03

  10.540  7.727  1.66    1.49  -11.42    1.70    0.00   -9.71  1.166
   8.666  0.472  2.74    1.73  -13.80    1.92    0.00  -11.89 2.479E+03

  10.540  7.983  1.75    1.36  -10.97    1.51    0.00   -9.46  1.139
   8.563  0.472  2.84    1.58  -13.31    1.71    0.00  -11.60 2.051E+03

  10.540  8.252  1.84    1.24  -10.59    1.34    0.00   -9.25  1.113
   8.454  0.471  2.95    1.45  -12.87    1.52    0.00  -11.35 1.692E+03

  10.540  8.533  1.95    1.13  -10.15    1.19    0.00   -8.96  1.088
   8.339  0.471  3.06    1.32  -12.37    1.36    0.00  -11.02 1.390E+03

  10.540  8.828  2.05    1.04   -9.75    1.07    0.00   -8.68  1.065
   8.219  0.471  3.18    1.21  -11.91    1.22    0.00  -10.69 1.138E+03

  10.540  9.138  2.16    0.95   -9.34    0.95    0.00   -8.39  1.041
   8.091  0.471  3.31    1.11  -11.44    1.09    0.00  -10.35 9.298E+02

  10.540  9.465  2.28    0.87   -8.92    0.85    0.00   -8.07  1.019
   7.957  0.471  3.44    1.02  -10.97    0.97    0.00   -9.99 7.576E+02

  10.540  9.809  2.41    0.80   -8.56    0.76    0.00   -7.80  0.998
   7.815  0.471  3.59    0.94  -10.54    0.87    0.00   -9.67 6.165E+02

  10.540 10.172  2.54    0.74   -8.20    0.68    0.00   -7.52  0.976
   7.665  0.471  3.74    0.87  -10.12    0.78    0.00   -9.34 5.009E+02

  10.540 10.557  2.68    0.69   -7.83    0.60    0.00   -7.23  0.957
   7.508  0.471  3.89    0.80   -9.70    0.70    0.00   -9.00 4.061E+02

  10.540 10.966  2.83    0.64   -7.49    0.54    0.00   -6.95  0.937
   7.341  0.471  4.06    0.74   -9.30    0.63    0.00   -8.67 3.290E+02

  10.540 11.400  2.98    0.59   -7.15    0.49    0.00   -6.66  0.919
   7.166  0.471  4.23    0.69   -8.91    0.57    0.00   -8.34 2.659E+02

  10.540 11.864  3.14    0.56   -6.80    0.44    0.00   -6.37  0.902
   6.981  0.471  4.42    0.65   -8.50    0.51    0.00   -7.99 2.146E+02

  10.540 12.360  3.32    0.53   -6.46    0.39    0.00   -6.07  0.885
   6.786  0.471  4.61    0.61   -8.11    0.46    0.00   -7.64 1.728E+02

  10.540 12.893  3.50    0.50   -6.11    0.36    0.00   -5.75  0.869
   6.580  0.471  4.81    0.58   -7.69    0.42    0.00   -7.27 1.389E+02

  10.540 13.468  3.69    0.48   -5.74    0.33    0.00   -5.41  0.854
   6.362  0.470  5.03    0.56   -7.26    0.39    0.00   -6.87 1.113E+02

  10.540 14.091  3.89    0.47   -5.35    0.30    0.00   -5.05  0.839
   6.133  0.470  5.26    0.54   -6.81    0.36    0.00   -6.45 8.886E+01

  10.540 14.769  4.10    0.46   -4.94    0.28    0.00   -4.66  0.826
   5.892  0.470  5.50    0.53   -6.33    0.33    0.00   -6.00 7.062E+01

  10.540 15.511  4.33    0.47   -4.50    0.27    0.00   -4.24  0.812
   5.637  0.470  5.75    0.53   -5.82    0.31    0.00   -5.50 5.589E+01

  10.540 16.329  4.56    0.48   -4.03    0.25    0.00   -3.77  0.800
   5.368  0.470  6.02    0.54   -5.26    0.30    0.00   -4.96 4.398E+01

  10.540 17.237  4.81    0.50   -3.51    0.25    0.00   -3.26  0.789
   5.085  0.470  6.30    0.56   -4.66    0.30    0.00   -4.37 3.437E+01

  10.540 18.256  5.08    0.53   -2.95    0.25    0.00   -2.70  0.780
   4.786  0.470  6.60    0.60   -4.00    0.30    0.00   -3.70 2.666E+01

  10.540 19.410  5.36    0.58   -2.34    0.26    0.00   -2.08  0.771
   4.471  0.470  6.91    0.65   -3.28    0.31    0.00   -2.98 2.050E+01

  10.540 20.733  5.65    0.65   -1.65    0.27    0.00   -1.37  0.764
   4.138  0.470  7.25    0.72   -2.48    0.33    0.00   -2.15 1.560E+01

  10.540 22.276  5.96    0.75   -0.87    0.30    0.00   -0.57  0.760
   3.787  0.470  7.59    0.83   -1.57    0.36    0.00   -1.20 1.173E+01

  10.540 24.111  6.28    0.89    0.01    0.36    0.00    0.37  0.759
   3.417  0.470  7.96    0.99   -0.52    0.43    0.00   -0.09 8.678E+00

  10.540 26.347  6.63    1.11    1.07    0.45    0.00    1.52  0.760
   3.027  0.470  8.35    1.24    0.72    0.54    0.00    1.26 6.297E+00

  10.540 29.168  6.99    1.46    2.37    0.63    0.00    3.00  0.767
   2.615  0.470  8.76    1.64    2.27    0.75    0.00    3.02 4.457E+00

  10.540 32.899  7.37    2.08    4.08    1.00    0.00    5.08  0.781
   2.181  0.470  9.19    2.36    4.29    1.20    0.00    5.49 3.042E+00

  10.540 38.195  7.78    3.33    6.60    1.93    0.00    8.52  0.803
   1.723  0.470  9.65    3.86    7.26    2.30    0.00    9.57 1.967E+00

  10.540 46.665  8.20    6.59   11.19    4.96    0.00   16.16  0.833
   1.240  0.470 10.13    7.90   12.68    5.93    0.00   18.61 1.160E+00

  10.540 63.993  8.65   20.25   25.74   19.76    0.00   45.50  0.788
   0.731  0.470 10.63   25.72   29.48   23.51    0.00   53.00 5.599E-01

  10.540  5.826  1.03    3.70  -15.81    6.08    0.00   -9.73  1.652
   9.430  0.493  1.94    4.28  -18.49    6.51    0.00  -11.98 1.214E+04

  10.540  6.003  1.08    3.43  -15.38    5.48    0.00   -9.90  1.607
   9.369  0.493  1.99    3.97  -18.04    5.89    0.00  -12.16 1.013E+04

  10.540  6.186  1.14    3.16  -14.88    4.90    0.00   -9.98  1.561
   9.304  0.492  2.06    3.66  -17.53    5.29    0.00  -12.25 8.468E+03

  10.540  6.377  1.20    2.89  -14.53    4.37    0.00  -10.16  1.519
   9.236  0.492  2.12    3.36  -17.17    4.73    0.00  -12.44 7.102E+03

  10.540  6.575  1.27    2.65  -14.18    3.89    0.00  -10.29  1.480
   9.165  0.492  2.19    3.07  -16.81    4.23    0.00  -12.58 5.958E+03

  10.540  6.781  1.34    2.41  -13.79    3.44    0.00  -10.35  1.439
   9.089  0.492  2.26    2.80  -16.40    3.75    0.00  -12.65 5.001E+03

  10.540  6.995  1.41    2.19  -13.45    3.03    0.00  -10.42  1.400
   9.009  0.492  2.34    2.54  -16.04    3.32    0.00  -12.72 4.198E+03

  10.540  7.218  1.49    1.98  -13.11    2.67    0.00  -10.44  1.364
   8.925  0.492  2.42    2.31  -15.67    2.94    0.00  -12.73 3.516E+03

  10.540  7.450  1.57    1.80  -12.76    2.35    0.00  -10.41  1.327
   8.836  0.492  2.51    2.09  -15.29    2.60    0.00  -12.69 2.940E+03

  10.540  7.692  1.66    1.63  -12.33    2.07    0.00  -10.26  1.292
   8.742  0.492  2.60    1.90  -14.81    2.30    0.00  -12.51 2.449E+03

  10.540  7.946  1.75    1.48  -11.92    1.84    0.00  -10.09  1.261
   8.644  0.492  2.69    1.73  -14.36    2.04    0.00  -12.32 2.031E+03

  10.540  8.210  1.84    1.35  -11.54    1.62    0.00   -9.92  1.227
   8.539  0.491  2.79    1.57  -13.93    1.81    0.00  -12.12 1.680E+03

  10.540  8.487  1.95    1.23  -11.10    1.44    0.00   -9.67  1.197
   8.430  0.491  2.89    1.44  -13.44    1.61    0.00  -11.83 1.382E+03

  10.540  8.777  2.05    1.12  -10.72    1.27    0.00   -9.45  1.167
   8.314  0.491  3.01    1.31  -12.99    1.43    0.00  -11.56 1.134E+03

  10.540  9.082  2.16    1.03  -10.25    1.13    0.00   -9.12  1.137
   8.191  0.491  3.12    1.20  -12.47    1.27    0.00  -11.20 9.274E+02

  10.540  9.402  2.28    0.94   -9.84    1.00    0.00   -8.84  1.108
   8.062  0.491  3.25    1.10  -12.00    1.13    0.00  -10.87 7.564E+02

  10.540  9.740  2.41    0.86   -9.41    0.89    0.00   -8.52  1.082
   7.926  0.491  3.38    1.01  -11.51    1.01    0.00  -10.50 6.153E+02

  10.540 10.095  2.54    0.79   -9.05    0.79    0.00   -8.26  1.056
   7.783  0.491  3.51    0.93  -11.09    0.90    0.00  -10.19 4.996E+02

  10.540 10.471  2.68    0.73   -8.67    0.70    0.00   -7.97  1.031
   7.632  0.491  3.66    0.85  -10.65    0.80    0.00   -9.85 4.049E+02

  10.540 10.869  2.83    0.67   -8.31    0.62    0.00   -7.69  1.007
   7.472  0.491  3.81    0.79  -10.24    0.72    0.00   -9.53 3.279E+02

  10.540 11.292  2.98    0.62   -7.95    0.56    0.00   -7.39  0.983
   7.304  0.491  3.97    0.73   -9.82    0.64    0.00   -9.18 2.649E+02

  10.540 11.742  3.14    0.58   -7.60    0.50    0.00   -7.10  0.960
   7.126  0.491  4.14    0.68   -9.41    0.57    0.00   -8.84 2.138E+02

  10.540 12.222  3.32    0.54   -7.26    0.44    0.00   -6.81  0.939
   6.939  0.491  4.32    0.63   -9.02    0.51    0.00   -8.50 1.722E+02

  10.540 12.737  3.50    0.51   -6.91    0.40    0.00   -6.51  0.918
   6.742  0.491  4.51    0.60   -8.61    0.46    0.00   -8.15 1.384E+02

  10.540 13.290  3.69    0.49   -6.55    0.36    0.00   -6.20  0.898
   6.533  0.490  4.71    0.57   -8.20    0.42    0.00   -7.78 1.110E+02

  10.540 13.887  3.89    0.47   -6.20    0.33    0.00   -5.87  0.879
   6.314  0.491  4.92    0.54   -7.78    0.38    0.00   -7.40 8.875E+01

  10.540 14.535  4.10    0.45   -5.81    0.30    0.00   -5.51  0.860
   6.082  0.490  5.14    0.52   -7.33    0.35    0.00   -6.98 7.074E+01

  10.540 15.241  4.33    0.45   -5.39    0.28    0.00   -5.12  0.843
   5.837  0.490  5.38    0.52   -6.85    0.33    0.00   -6.52 5.617E+01

  10.540 16.014  4.56    0.45   -4.96    0.26    0.00   -4.70  0.827
   5.580  0.490  5.62    0.52   -6.34    0.31    0.00   -6.03 4.433E+01

  10.540 16.869  4.81    0.47   -4.49    0.25    0.00   -4.24  0.811
   5.308  0.490  5.88    0.53   -5.79    0.29    0.00   -5.49 3.481E+01

  10.540 17.820  5.08    0.49   -3.97    0.24    0.00   -3.73  0.797
   5.021  0.490  6.16    0.55   -5.19    0.29    0.00   -4.90 2.716E+01

  10.540 18.888  5.36    0.52   -3.41    0.24    0.00   -3.17  0.784
   4.719  0.490  6.45    0.58   -4.53    0.29    0.00   -4.25 2.101E+01

  10.540 20.101  5.65    0.57   -2.79    0.25    0.00   -2.55  0.774
   4.400  0.490  6.75    0.63   -3.81    0.29    0.00   -3.51 1.611E+01

  10.540 21.497  5.96    0.64   -2.10    0.26    0.00   -1.83  0.764
   4.063  0.490  7.08    0.71   -2.99    0.31    0.00   -2.68 1.223E+01

  10.540 23.131  6.28    0.74   -1.32    0.30    0.00   -1.02  0.759
   3.708  0.490  7.42    0.82   -2.08    0.35    0.00   -1.73 9.156E+00

  10.540 25.084  6.63    0.89   -0.42    0.35    0.00   -0.07  0.755
   3.334  0.490  7.77    0.99   -1.02    0.42    0.00   -0.60 6.743E+00

  10.540 27.481  6.99    1.12    0.66    0.45    0.00    1.11  0.757
   2.939  0.490  8.15    1.24    0.25    0.53    0.00    0.79 4.867E+00

  10.540 30.533  7.37    1.48    2.00    0.64    0.00    2.63  0.764
   2.523  0.490  8.55    1.67    1.83    0.76    0.00    2.59 3.415E+00

  10.540 34.622  7.78    2.16    3.78    1.05    0.00    4.83  0.781
   2.083  0.490  8.97    2.45    3.94    1.25    0.00    5.19 2.309E+00

  10.540 40.551  8.20    3.58    6.45    2.14    0.00    8.59  0.809
   1.620  0.490  9.42    4.16    7.08    2.55    0.00    9.63 1.468E+00

  10.540 50.409  8.65    7.62   11.62    6.12    0.00   17.74  0.846
   1.132  0.490  9.88    9.21   13.13    7.30    0.00   20.43 8.379E-01

  10.540 72.689  9.12   28.29   32.20   29.56    0.00   61.76  0.781
   0.616  0.490 10.38   36.47   36.13   34.93    0.00   71.07 3.754E-01

  10.540  5.812  1.03    4.00  -17.46    7.39    0.00  -10.07  1.858
   9.474  0.513  1.85    4.62  -20.19    7.81    0.00  -12.38 1.220E+04

  10.540  5.988  1.08    3.72  -16.92    6.69    0.00  -10.23  1.805
   9.415  0.513  1.91    4.31  -19.64    7.09    0.00  -12.54 1.012E+04

  10.540  6.170  1.14    3.45  -16.38    6.02    0.00  -10.35  1.755
   9.353  0.513  1.97    4.00  -19.08    6.41    0.00  -12.67 8.414E+03

  10.540  6.359  1.20    3.17  -15.90    5.40    0.00  -10.50  1.708
   9.288  0.513  2.03    3.67  -18.59    5.77    0.00  -12.82 7.019E+03

  10.540  6.555  1.27    2.92  -15.35    4.81    0.00  -10.53  1.660
   9.219  0.513  2.09    3.38  -18.03    5.16    0.00  -12.87 5.863E+03

  10.540  6.759  1.34    2.66  -14.96    4.26    0.00  -10.70  1.613
   9.146  0.512  2.16    3.09  -17.63    4.59    0.00  -13.04 4.911E+03

  10.540  6.971  1.41    2.42  -14.53    3.76    0.00  -10.77  1.567
   9.069  0.512  2.23    2.81  -17.18    4.06    0.00  -13.12 4.113E+03
